Price,No_of_reviews,Rating,Published_Year,Cover_type,Genre,Title,Author,Sales_Rank
10.4,1862.0,4.6,2015,2.0,1.0,For the Love: Fighting for Grace in a World of Impossible Standards,Jen Hatmaker,92.0
13.48,13598.0,4.8,2015,2.0,1.0,"Press Here (Interactive Book for Toddlers and Kids, Interactive Baby Book) (Press Here by Herve Tullet)",Herve Tullet,93.0
8.22,8204.0,4.9,2015,0.0,1.0,Little Blue Truck board book,Alice Schertle,94.0
4.55,47193.0,4.9,2015,0.0,0.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,95.0
6.78,16131.0,4.7,2015,5.0,0.0,A Long Walk to Water: Based on a True Story,Linda Sue Park,96.0
25.64,33321.0,4.7,2015,3.0,0.0,A Game of Thrones / A Clash of Kings / A Storm of Swords / A Feast of Crows / A Dance with Dragons,George R. R. Martin,97.0
13.32,17686.0,4.299999999999999,2015,2.0,0.0,Rogue Lawyer: A Novel,John Grisham,98.0
4.72,1060.0,4.5,2015,5.0,1.0,Detailed Designs and Beautiful Patterns (Sacred Mandala Designs and Patterns Coloring Books for Adults),Lilt Kids Coloring Books,99.0
5.99,31815.0,4.6,2015,3.0,0.0,Lord of the Flies,William Golding,100.0
11.46,43339.0,4.3,2016,2.0,0.0,"Harry Potter and the Cursed Child, Parts 1 & 2, Special Rehearsal Edition Script",J.K. Rowling,1.0
18.29,7082.0,4.299999999999999,2016,2.0,1.0,StrengthsFinder 2.0,Gallup,2.0
4.78,35236.0,4.7,2016,0.0,1.0,First 100 Words: A Padded Board Book,Roger Priddy,3.0
8.32,28111.0,4.5,2016,2.0,1.0,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,4.0
8.48,42848.0,4.9,2016,2.0,0.0,"Oh, the Places You'll Go!",Dr. Seuss,5.0
14.25,14027.0,4.8,2016,2.0,0.0,Diary of a Wimpy Kid #11: Double Down,Jeff Kinney,6.0
12.77,29336.0,4.8,2016,2.0,1.0,When Breath Becomes Air,Paul Kalanithi,7.0
6.9,28447.0,4.8,2016,0.0,0.0,Giraffes Can't Dance,Giles Andreae,8.0
7.57,69866.0,4.8,2016,5.0,1.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,9.0
14.68,15544.0,4.6,2016,2.0,1.0,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,10.0
7.63,56988.0,4.7,2016,5.0,0.0,A Man Called Ove: A Novel,Fredrik Backman,11.0
11.7,11308.0,4.8,2016,2.0,1.0,Killing the Rising Sun: How America Vanquished World War II Japan (Bill O'Reilly's Killing Series),Bill O'Reilly,12.0
10.5,70630.0,4.7,2016,5.0,1.0,How to Win Friends & Influence People,Dale Carnegie,13.0
12.07,10133.0,4.8,2016,2.0,1.0,The Magnolia Story,Chip Gaines,14.0
4.99,10751.0,4.6,2016,5.0,1.0,Laugh-Out-Loud Jokes for Kids,Rob Elliott,15.0
17.36,68842.0,4.8,2016,3.0,0.0,To Kill a Mockingbird,Harper Lee,16.0
12.45,29400.0,4.5,2016,2.0,1.0,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,17.0
13.4,9202.0,4.7,2016,2.0,0.0,Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),J.K. Rowling,18.0
23.69,13105.0,4.9,2016,2.0,1.0,Hamilton: The Revolution,Lin-Manuel Miranda,19.0
10.33,70630.0,4.299999999999999,2016,5.0,0.0,The Girl on the Train,Paula Hawkins,20.0
8.55,13911.0,4.6,2016,5.0,1.0,Mindset: The New Psychology of Success,Carol S. Dweck,21.0
9.09,1089.0,4.4,2016,5.0,1.0,"The Official SAT Study Guide, 2016 Edition",The College Board,22.0
8.99,3113.0,4.5,2016,5.0,2.0,"Adult Coloring Book Designs: Stress Relief Coloring Book: Garden Designs, Mandalas, Animals, and Paisley Patterns Paperback",Adult Coloring Book Designs,23.0
7.74,70630.0,4.7,2016,5.0,1.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,24.0
7.38,46407.0,4.7,2016,5.0,1.0,Milk and Honey,Rupi Kaur,25.0
3.97,15393.0,4.8,2016,0.0,0.0,The Going-To-Bed Book,Sandra Boynton,26.0
15.2,5515.0,4.7,2016,2.0,1.0,Born to Run,Bruce Springsteen,27.0
9.94,19082.0,4.8,2016,5.0,1.0,Alexander Hamilton,Ron Chernow,28.0
4.93,54008.0,4.9,2016,0.0,0.0,The Very Hungry Caterpillar,Eric Carle,29.0
17.99,9187.0,4.7,2016,5.0,1.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,30.0
1.5,5802.0,4.9,2016,4.0,1.0,The Constitution of the United States,Delegates of the Constitutional Convention,31.0
9.67,35698.0,4.8,2016,2.0,0.0,Wonder,R. J. Palacio,32.0
8.55,25148.0,4.9,2016,2.0,0.0,The Wonderful Things You Will Be,Emily Winfield Martin,33.0
8.45,35414.0,4.7,2016,5.0,1.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,34.0
25.99,14418.0,4.6,2016,2.0,1.0,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen,35.0
27.862499999999997,5158.0,4.7,2016,5.0,0.0,PokÃ©mon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 PokÃ©mon,Scholastic,36.0
24.29,12674.0,4.5,2016,5.0,1.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,37.0
14.42,10707.0,4.7,2016,2.0,1.0,Cravings: Recipes for All the Food You Want to Eat: A Cookbook,Chrissy Teigen,38.0
12.92,20038.0,4.7,2016,2.0,1.0,Between the World and Me,Ta-Nehisi Coates,39.0
4.99,21068.0,4.6,2016,5.0,1.0,Calm the F*ck Down: An Irreverent Adult Coloring Book,Sasha O'Hara,40.0
5.0,26368.0,4.8,2016,0.0,0.0,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,41.0
7.53,31196.0,4.9,2016,2.0,0.0,"Jesus Calling, Padded Hardcover, with Scripture references",Sarah Young,42.0
5.49,8573.0,4.7,2016,5.0,1.0,Night (Night),Elie Wiesel,43.0
13.757117327117326,25827.71250971251,4.650893550893551,2016,2.0,1.0,Missing,Missing,50.246309246309245
27.862499999999997,70630.0,4.9,2016,5.0,0.0,Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,45.0
21.99,21527.0,4.9,2016,2.0,0.0,"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",J.K. Rowling,46.0
9.05,32825.0,4.7,2016,5.0,1.0,10-Day Green Smoothie Cleanse,JJ Smith,47.0
8.47,9505.0,4.7,2016,5.0,1.0,"Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",Lysa TerKeurst,48.0
16.26,70630.0,4.8,2016,2.0,0.0,The Nightingale: A Novel,Kristin Hannah,49.0
23.7,13321.0,4.9,2016,2.0,0.0,Harry Potter and the Chamber of Secrets: The Illustrated Edition (Illustrated) (2),J. K. Rowling,50.0
8.29,34955.0,4.6,2016,5.0,0.0,Fahrenheit 451,Ray Bradbury,51.0
4.98,53161.0,4.9,2016,5.0,0.0,Love You Forever,Robert Munsch,52.0
6.79,18656.0,4.5,2016,5.0,0.0,The Great Gatsby: The Only Authorized Edition,F. Scott Fitzgerald,53.0
20.72,6296.0,4.6,2016,2.0,0.0,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition",Patrick Lencioni,54.0
18.98,67291.0,4.6,2016,2.0,0.0,All the Light We Cannot See,Anthony Doerr,55.0
4.55,47193.0,4.9,2016,0.0,0.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,56.0
13.29,70630.0,4.7,2016,5.0,0.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,57.0
11.89,10074.0,4.9,2016,5.0,1.0,"Fervent: A Woman's Battle Plan to Serious, Specific and Strategic Prayer",Priscilla Shirer,58.0
24.5,42265.0,4.4,2016,2.0,0.0,The Whistler,John Grisham,59.0
4.14,69538.0,4.8,2016,0.0,0.0,If Animals Kissed Good Night,Ann Whitford Paul,60.0
15.9,2405.0,4.7,2016,2.0,1.0,Cooking for Jeffrey: A Barefoot Contessa Cookbook,Ina Garten,61.0
11.29,9969.0,4.7,2016,2.0,0.0,"The Trials of Apollo, Book 1: The Hidden Oracle (Trials of Apollo, 1)",Rick Riordan,62.0
4.44,5687.0,4.5,2016,5.0,1.0,Knock-Knock Jokes for Kids (Laugh-Out-Loud Jokes for Kids),Rob Elliott,63.0
4.02,12981.0,4.8,2016,2.0,0.0,Puppy Birthday to You! (Paw Patrol) (Little Golden Book),Golden Books,64.0
6.92,29674.0,4.7,2016,5.0,0.0,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,Brené Brown,65.0
14.0,7693.0,4.299999999999999,2016,2.0,1.0,"Crisis of Character: A White House Secret Service Officer Discloses His Firsthand Experience with Hillary, Bill, and How They Operate",Gary J. Byrne,66.0
5.99,9440.0,4.8,2016,0.0,1.0,First 100 Animals,Roger Priddy,67.0
8.49,3138.0,4.5,2016,5.0,1.0,"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley Patterns",Coloring Books for Adults,68.0
5.36,24815.0,4.9,2016,0.0,0.0,Goodnight Moon,Margaret Wise Brown,69.0
9.87,11620.0,4.8,2016,5.0,1.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,70.0
9.89,13221.0,4.5,2016,5.0,0.0,Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children),Ransom Riggs,71.0
13.63,12517.0,4.6,2016,2.0,1.0,Grit: The Power of Passion and Perseverance,Angela Duckworth,72.0
14.98,10429.0,4.5,2016,2.0,0.0,Emotional Intelligence 2.0,Travis Bradberry,73.0
13.5,21293.0,4.5,2016,2.0,0.0,The Underground Railroad (Pulitzer Prize Winner) (National Book Award Winner) (Oprah's Book Club): A Novel,Colson Whitehead,74.0
9.49,30584.0,4.8,2016,5.0,0.0,The Outsiders,S. E. Hinton,75.0
27.862499999999997,9022.0,4.9,2016,2.0,1.0,The Food Lab: Better Home Cooking Through Science,J. Kenji López-Alt,76.0
18.98,1224.0,4.6,2016,5.0,0.0,Me Before You: A Novel (Movie Tie-In),Jojo Moyes,77.0
4.59,33589.0,4.9,2016,0.0,1.0,Chicka Chicka Boom Boom (Board Book),Bill Martin Jr.,78.0
9.48,24552.0,4.8,2016,5.0,1.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)",Valorie Schaefer,79.0
7.99,12933.0,4.7,2016,0.0,0.0,Potty (Leslie Patricelli board books),Leslie Patricelli,80.0
20.06,7920.0,4.7,2016,2.0,1.0,"Tools Of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Timothy Ferriss,81.0
5.59,7034.0,4.8,2016,2.0,1.0,"First 100 Padded: Numbers, Colors, Shapes",Roger Priddy,82.0
8.08,7275.0,4.7,2016,5.0,1.0,Good Vibes Coloring Book (Coloring is Fun) (Design Originals): 30 Beginner-Friendly & Relaxing Creative Art Activities; Positive Messages & Inspirational Quotes; Perforated Paper Resists Bleed Through,Thaneeya McArdle,83.0
8.97,12578.0,4.4,2016,5.0,1.0,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,84.0
9.99,1577.0,4.5,2016,5.0,1.0,Quieting Your Heart: 6-Month Bible-Study Journal,Darlene Schacht,85.0
9.9,16882.0,4.8,2016,2.0,0.0,The Book with No Pictures,B. J. Novak,86.0
5.38,5205.0,4.7,2016,5.0,1.0,Creative Haven Owls Coloring Book (Adult Coloring),Marjorie Sarnat,87.0
9.09,6468.0,4.7,2016,2.0,0.0,"Magnus Chase and the Gods of Asgard, Book 2 The Hammer of Thor (Magnus Chase and the Gods of Asgard, Book 2) (Magnus Chase and the Gods of Asgard, 2)",Rick Riordan,88.0
9.99,15022.0,4.7,2016,5.0,1.0,Secret Garden: An Inky Treasure Hunt and Coloring Book for Adults,Johanna Basford,89.0
6.98,5120.0,4.8,2016,5.0,0.0,Harry Potter and the Sorcerer's Stone,J.K. Rowling,90.0
8.95,15753.0,4.8,2016,2.0,0.0,Dragons Love Tacos,Adam Rubin,91.0
22.95,45711.0,4.9,2016,2.0,0.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,92.0
7.5,6281.0,4.6,2016,5.0,1.0,"The Everything Kids' Science Experiments Book: Boil Ice, Float Water, Measure Gravity-Challenge the World Around You!",Tom Robinson,93.0
7.48,70630.0,4.7,2016,3.0,0.0,George Orwell,George Orwell,94.0
8.48,26262.0,4.7,2016,5.0,0.0,"The Giver (Giver Quartet, 1)",Lois Lowry,95.0
13.757117327117326,25827.71250971251,4.650893550893551,2016,2.0,0.0,Missing,Missing,50.246309246309245
11.29,29732.0,4.6,2016,5.0,1.0,"Thinking, Fast and Slow",Daniel Kahneman,97.0
8.22,8204.0,4.9,2016,0.0,1.0,Little Blue Truck board book,Alice Schertle,98.0
14.39,10136.0,4.8,2016,5.0,1.0,Harry Potter Coloring Book,Scholastic,99.0
9.19,19898.0,4.8,2016,2.0,0.0,The Day the Crayons Quit,Drew Daywalt,100.0
9.67,35698.0,4.8,2017,2.0,0.0,Wonder,R. J. Palacio,1.0
7.38,46407.0,4.7,2017,5.0,1.0,Milk and Honey,Rupi Kaur,2.0
6.9,28447.0,4.8,2017,0.0,0.0,Giraffes Can't Dance,Giles Andreae,3.0
14.35,70630.0,4.6,2017,2.0,1.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,4.0
9.89,17169.0,4.8,2017,2.0,0.0,The Getaway,Jeff Kinney,5.0
8.97,12578.0,4.4,2017,5.0,1.0,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,6.0
12.45,29400.0,4.5,2017,2.0,1.0,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,7.0
9.49,20795.0,4.7,2017,2.0,1.0,Astrophysics for People in a Hurry,Neil deGrasse Tyson,8.0
4.78,35236.0,4.7,2017,0.0,1.0,First 100 Words: A Padded Board Book,Roger Priddy,9.0
14.68,15544.0,4.6,2017,2.0,1.0,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,10.0
14.35,60681.0,4.4,2017,5.0,0.0,The Handmaid's Tale,Margaret Atwood,11.0
7.57,69866.0,4.8,2017,5.0,1.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,12.0
8.45,35414.0,4.7,2017,5.0,1.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,13.0
9.99,6911.0,4.6,2017,2.0,1.0,What Happened,Hillary Rodham Clinton,14.0
8.48,42848.0,4.9,2017,2.0,0.0,"Oh, the Places You'll Go!",Dr. Seuss,15.0
11.58,29896.0,4.7,2017,2.0,1.0,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Admiral William H. McRaven,16.0
7.48,70630.0,4.7,2017,3.0,0.0,George Orwell,George Orwell,17.0
10.5,70630.0,4.7,2017,5.0,1.0,How to Win Friends & Influence People,Dale Carnegie,18.0
13.39,36238.0,4.4,2017,2.0,0.0,Origin: A Novel (Robert Langdon),Dan Brown,19.0
7.63,56988.0,4.7,2017,5.0,0.0,A Man Called Ove: A Novel,Fredrik Backman,20.0
9.0,16958.0,4.8,2017,5.0,1.0,The Sun and Her Flowers,Rupi Kaur,21.0
5.0,26368.0,4.8,2017,0.0,0.0,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,22.0
7.74,70630.0,4.7,2017,5.0,1.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,23.0
3.97,15393.0,4.8,2017,0.0,0.0,The Going-To-Bed Book,Sandra Boynton,24.0
18.29,7082.0,4.299999999999999,2017,2.0,1.0,StrengthsFinder 2.0,Gallup,25.0
8.55,25148.0,4.9,2017,2.0,0.0,The Wonderful Things You Will Be,Emily Winfield Martin,26.0
13.4,23392.0,4.7,2017,5.0,0.0,The Shack: Where Tragedy Confronts Eternity,William P. Young,27.0
8.32,28111.0,4.5,2017,2.0,1.0,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,28.0
15.29,3057.0,4.5,2017,2.0,1.0,"Option B: Facing Adversity, Building Resilience, and Finding Joy",Sheryl Sandberg,29.0
25.99,14418.0,4.6,2017,2.0,1.0,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen,30.0
14.48,50209.0,4.6,2017,2.0,0.0,A Gentleman in Moscow: A Novel,Amor Towles,31.0
24.29,12674.0,4.5,2017,5.0,1.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,32.0
5.36,24815.0,4.9,2017,0.0,0.0,Goodnight Moon,Margaret Wise Brown,33.0
8.39,13726.0,4.5,2017,5.0,0.0,Thirteen Reasons Why,Jay Asher,34.0
17.91,6541.0,4.6,2017,2.0,1.0,Leonardo da Vinci,Walter Isaacson,35.0
4.98,23576.0,4.9,2017,0.0,0.0,The Pout-Pout Fish,Deborah Diesen,36.0
20.19,13883.0,4.9,2017,2.0,0.0,Harry Potter and the Prisoner of Azkaban: The Illustrated Edition (3),Mr. Jim Kay,37.0
4.14,69538.0,4.8,2017,0.0,0.0,If Animals Kissed Good Night,Ann Whitford Paul,38.0
4.55,47193.0,4.9,2017,0.0,0.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,39.0
22.95,45711.0,4.9,2017,2.0,0.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,40.0
4.93,54008.0,4.9,2017,0.0,0.0,The Very Hungry Caterpillar,Eric Carle,41.0
4.02,12981.0,4.8,2017,2.0,0.0,Puppy Birthday to You! (Paw Patrol) (Little Golden Book),Golden Books,42.0
4.99,10751.0,4.6,2017,5.0,1.0,Laugh-Out-Loud Jokes for Kids,Rob Elliott,43.0
20.06,7920.0,4.7,2017,2.0,1.0,"Tools Of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Timothy Ferriss,44.0
7.99,6305.0,4.5,2017,5.0,1.0,Milk and Vine: Inspirational Quotes From Classic Vines,Adam Gasiewski,45.0
11.0,45965.0,4.7,2017,5.0,0.0,Ready Player One: A Novel,Ernest Cline,46.0
8.99,16127.0,4.9,2017,2.0,0.0,Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),Dav Pilkey,47.0
25.0,10039.0,4.9,2017,2.0,1.0,Obama: An Intimate Portrait,Pete Souza,48.0
17.99,9187.0,4.7,2017,5.0,1.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,49.0
14.59,21828.0,4.6,2017,2.0,1.0,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,David Grann,50.0
9.48,24552.0,4.8,2017,5.0,1.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)",Valorie Schaefer,51.0
8.47,9505.0,4.7,2017,5.0,1.0,"Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",Lysa TerKeurst,52.0
9.94,32079.0,4.6,2017,5.0,0.0,Big Little Lies,Liane Moriarty,53.0
12.97,2345.0,4.5,2017,5.0,1.0,The Official SAT Study Guide,The College Board,54.0
13.99,2767.0,4.6,2017,2.0,1.0,The Whole30 Cookbook: 150 Delicious and Totally Compliant Recipes to Help You Succeed with the Whole30 and Beyond,Melissa Hartwig Urban,55.0
11.29,29732.0,4.6,2017,5.0,1.0,"Thinking, Fast and Slow",Daniel Kahneman,56.0
7.53,31196.0,4.9,2017,2.0,1.0,"Jesus Calling, Padded Hardcover, with Scripture references",Sarah Young,57.0
12.7,29389.0,4.8,2017,5.0,1.0,What to Expect When You're Expecting,Heidi Murkoff,58.0
12.06,19007.0,4.6,2017,5.0,1.0,The Glass Castle: A Memoir (book),Jeannette Walls,59.0
6.79,18656.0,4.5,2017,5.0,1.0,The Great Gatsby: The Only Authorized Edition,F. Scott Fitzgerald,60.0
12.49,2494.0,4.7,2017,2.0,1.0,The Wisdom of Sundays: Life-Changing Insights from Super Soul Conversations,Oprah Winfrey,61.0
5.72,28308.0,4.7,2017,0.0,1.0,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,62.0
12.75,15394.0,4.299999999999999,2017,2.0,0.0,The Rooster Bar,John Grisham,63.0
8.14,27476.0,4.9,2017,2.0,0.0,The Giving Tree,Shel Silverstein,64.0
10.4,3262.0,4.8,2017,2.0,1.0,She Persisted: 13 American Women Who Changed the World,Chelsea Clinton,65.0
6.38,20340.0,4.7,2017,5.0,1.0,On Tyranny: Twenty Lessons from the Twentieth Century,Timothy Snyder,66.0
13.29,70630.0,4.7,2017,5.0,0.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,67.0
8.29,34955.0,4.6,2017,5.0,0.0,Fahrenheit 451,Ray Bradbury,68.0
13.49,23620.0,4.3,2017,2.0,0.0,Camino Island: A Novel,John Grisham,69.0
11.34,11381.0,4.6,2017,2.0,0.0,Turtles All the Way Down,John Green,70.0
6.92,29674.0,4.7,2017,5.0,1.0,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,Brené Brown,71.0
4.98,53161.0,4.9,2017,5.0,0.0,Love You Forever,Robert Munsch,72.0
16.05,4803.0,4.8,2017,2.0,1.0,"The Pioneer Woman Cooksâ€•Come and Get It!: Simple, Scrumptious Recipes for Crazy Busy Lives",Ree Drummond,73.0
8.55,13911.0,4.6,2017,5.0,1.0,Mindset: The New Psychology of Success,Carol S. Dweck,74.0
4.98,12738.0,4.8,2017,0.0,1.0,Where Is Baby's Belly Button? A Lift-the-Flap Book,Karen Katz,75.0
19.95,8610.0,4.8,2017,2.0,1.0,Grant,Ron Chernow,76.0
9.45,833.0,4.6,2017,2.0,2.0,Missing,Missing,77.0
22.49,65787.0,4.6,2017,2.0,1.0,Sapiens: A Brief History of Humankind,Yuval Noah Harari,78.0
14.29,39269.0,4.7,2017,5.0,1.0,The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing,Benjamin Graham,79.0
13.79,14283.0,4.4,2017,2.0,1.0,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)",Dr. Steven R Gundry  MD,80.0
12.11,8856.0,4.8,2017,2.0,0.0,"The Trials of Apollo Book Two The Dark Prophecy (Trials of Apollo, 2)",Rick Riordan,81.0
8.49,6977.0,4.7,2017,5.0,0.0,"Everything, Everything",Nicola Yoon,82.0
12.87,25652.0,4.6,2017,5.0,1.0,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,83.0
15.1,16852.0,4.7,2017,2.0,0.0,Norse Mythology,Neil Gaiman,84.0
13.46,66012.0,4.7,2017,5.0,0.0,Beneath a Scarlet Sky: A Novel,Mark Sullivan,85.0
1.17,17069.0,4.9,2017,2.0,0.0,Dog Man Unleashed: From the Creator of Captain Underpants (Dog Man #2),Dav Pilkey,86.0
10.05,14875.0,4.6,2017,5.0,0.0,Lilac Girls: A Novel (Woolsey-Ferriday),Martha Hall Kelly,87.0
21.99,21527.0,4.9,2017,2.0,0.0,"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",J.K. Rowling,88.0
11.21,7021.0,4.8,2017,2.0,0.0,"Magnus Chase and the Gods of Asgard, Book 3 The Ship of the Dead (Magnus Chase and the Gods of Asgard, Book 3) (Magnus Chase and the Gods of Asgard, 3)",Rick Riordan,89.0
12.97,3872.0,4.7,2017,2.0,1.0,"Al Franken, Giant of the Senate",Al Franken,90.0
16.29,12018.0,4.6,2017,2.0,1.0,Principles: Life and Work,Ray Dalio,91.0
9.87,11620.0,4.8,2017,5.0,1.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,92.0
6.98,28721.0,4.3,2017,5.0,1.0,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,93.0
18.59,5158.0,4.7,2017,5.0,0.0,Pokemon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 PokÃ©mon,Scholastic,94.0
9.05,32825.0,4.7,2017,5.0,1.0,10-Day Green Smoothie Cleanse,JJ Smith,95.0
11.88,24427.0,4.7,2017,2.0,1.0,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,96.0
8.95,15753.0,4.8,2017,2.0,0.0,Dragons Love Tacos,Adam Rubin,97.0
27.862499999999997,70630.0,4.9,2017,5.0,0.0,Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,98.0
15.7,5682.0,4.8,2017,2.0,1.0,Killing England: The Brutal Struggle for American Independence (Bill O'Reilly's Killing Series),Bill O'Reilly,99.0
12.18,6386.0,4.9,2017,2.0,1.0,"Rosie Revere, Engineer (The Questioneers)",Andrea Beaty,100.0
16.5,70630.0,4.8,2018,2.0,1.0,Becoming,Michelle Obama,1.0
11.51,27338.0,4.6,2018,2.0,1.0,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Rachel Hollis,2.0
5.28,70630.0,4.8,2018,5.0,0.0,The Wonky Donkey,Craig Smith,3.0
9.29,17292.0,4.299999999999999,2018,2.0,1.0,Fire and Fury: Inside the Trump White House,Michael Wolff,4.0
27.59,10319.0,4.5,2018,2.0,1.0,Fear: Trump in the White House,Bob Woodward,5.0
16.99,15015.0,4.9,2018,2.0,0.0,"Last Week Tonight with John Oliver Presents A Day in the Life of Marlon Bundo (Better Bundo Book, LGBT Childrenâ€™s Book)",Jill Twiss,6.0
18.14,58074.0,4.8,2018,2.0,1.0,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,7.0
16.59,32326.0,4.8,2018,2.0,1.0,Magnolia Table,Joanna Gaines,8.0
13.49,9935.0,4.6,2018,2.0,1.0,Whose Boat Is This Boat?: Comments That Don't Help in the Aftermath of a Hurricane,The Staff of The Late Show with Stephen Colbert,9.0
14.35,70630.0,4.6,2018,2.0,1.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,10.0
6.15,8326.0,4.7,2018,2.0,1.0,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,11.0
6.98,28721.0,4.3,2018,5.0,1.0,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,12.0
11.63,20281.0,4.8,2018,2.0,0.0,Diary of a Wimpy Kid #13: Meltdown,Jeff Kinney,13.0
7.57,69866.0,4.8,2018,5.0,1.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,14.0
4.78,35236.0,4.7,2018,0.0,1.0,First 100 Words: A Padded Board Book,Roger Priddy,15.0
9.17,15744.0,4.9,2018,2.0,0.0,Dog Man: Lord of the Fleas: From the Creator of Captain Underpants (Dog Man #5),Dav Pilkey,16.0
13.0,69406.0,4.7,2018,2.0,1.0,Educated: A Memoir,Tara Westover,17.0
8.45,35414.0,4.7,2018,5.0,1.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,18.0
